binary_name,project,algorithm_label,architecture,optimization_level,compiler,compiler_version,build_type,build_system,binary_type,crypto_library,aes_constant,aes_constant_count,aes_symbol,arithmetic_count,basic_block_count_estimate,binary_size,blowfish_constant_count,branch_count,call_count,call_graph_fanout_estimate,cfg_edge_count_estimate,chacha20_constant_count,chacha_symbol,compiler_hints,cyclomatic_complexity_estimate,des_symbol,ecc_curve_p_256,ecc_curve_p_384,ecc_curve_p_521,ecc_curve_secp256k1,ecc_symbol,entropy,entry_point,executable_section_ratio,export_count,function_count,import_count,import_libraries,instruction_count,instruction_entropy,jump_count,known_crypto_library,logical_count,md5_constant,md5_constant_count,memory_count,opcode_bigram_entropy,opcode_bigram_unique_ratio,opcode_trigram_entropy,opcode_trigram_unique_ratio,optimization_hints,readonly_section_ratio,return_count,rsa_exponent_present,rsa_symbol,section_count,segment_count,sha1_constant,sha1_constant_count,sha224_constant_count,sha256_constant_count,sha384_constant_count,sha512_constant_count,sha_constant,sha_symbol,string_count,symbol_count,unique_opcode_ratio,writable_section_ratio
argon2-fill-block-wasm32__gcc_O3_release.o,libsodium,Argon2,x86_64,O3,gcc,gcc (cached build),release,direct_compile,object,libsodium,False,0,False,,,952,0,,,,,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,,False,False,False,False,False,False,2.111605,0,,0,1,0,,,,,False,,False,0,,,,,,likely_release_or_stripped,,,False,False,10,0,False,0,0,0,0,0,False,False,11,1,,
argon2-fill-block-avx2__clang_O2_release.o,libsodium,Argon2,x86_64,O2,clang,clang (cached build),release,direct_compile,object,libsodium,False,0,False,,,688,0,,,,,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),,False,False,False,False,False,False,2.178943,0,,0,1,0,,,,,False,,False,0,,,,,,likely_release_or_stripped,,,False,False,7,0,False,0,0,0,0,0,False,False,8,1,,
argon2-fill-block-wasm32__gcc_O0_release.o,libsodium,Argon2,x86_64,O0,gcc,gcc (cached build),release,direct_compile,object,libsodium,False,0,False,20.0,16.0,1664,0,15.0,0.0,0.0,15.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,3.574005,0,,0,2,0,,132.0,2.590688,15.0,False,4.0,False,0,83.0,4.136823,0.251908,5.203009,0.407692,likely_release_or_stripped,,1.0,False,False,12,0,False,0,0,0,0,0,False,False,13,2,0.121212,
argon2-fill-block-avx512f__clang_O2_release.o,libsodium,Argon2,x86_64,O2,clang,clang (cached build),release,direct_compile,object,libsodium,False,0,False,,,696,0,,,,,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),,False,False,False,False,False,False,2.198628,0,,0,1,0,,,,,False,,False,0,,,,,,likely_release_or_stripped,,,False,False,7,0,False,0,0,0,0,0,False,False,8,1,,
argon2-core__clang_O2_debug.o,libsodium,Argon2,x86_64,O2,clang,clang (cached build),debug,direct_compile,object,libsodium,False,0,False,44.0,114.0,24440,0,113.0,42.0,2.8,113.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,4.994712,0,,5,15,0,,596.0,3.727206,71.0,False,44.0,False,0,301.0,5.816199,0.211765,7.065294,0.400673,likely_debug_or_unoptimized,,12.0,False,False,23,0,False,0,0,0,0,0,False,False,234,15,0.050336,
argon2-fill-block-ssse3__clang_O1_release.o,libsodium,Argon2,x86_64,O1,clang,clang (cached build),release,direct_compile,object,libsodium,False,0,False,,,688,0,,,,,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),,False,False,False,False,False,False,2.186709,0,,0,1,0,,,,,False,,False,0,,,,,,likely_release_or_stripped,,,False,False,7,0,False,0,0,0,0,0,False,False,8,1,,
argon2-fill-block-ssse3__gcc_O1_release.o,libsodium,Argon2,x86_64,O1,gcc,gcc (cached build),release,direct_compile,object,libsodium,False,0,False,,,952,0,,,,,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,,False,False,False,False,False,False,2.095613,0,,0,1,0,,,,,False,,False,0,,,,,,likely_release_or_stripped,,,False,False,10,0,False,0,0,0,0,0,False,False,11,1,,
argon2-fill-block-wasm32__clang_O0_debug.o,libsodium,Argon2,x86_64,O0,clang,clang (cached build),debug,direct_compile,object,libsodium,False,0,False,,,696,0,,,,,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),,False,False,False,False,False,False,2.184822,0,,0,1,0,,,,,False,,False,0,,,,,,likely_release_or_stripped,,,False,False,7,0,False,0,0,0,0,0,False,False,8,1,,
pwhash_argon2id__gcc_O0_debug.o,libsodium,Argon2,x86_64,O0,gcc,gcc (cached build),debug,direct_compile,object,libsodium,False,0,False,27.0,65.0,17808,0,64.0,17.0,0.566667,64.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,4.481583,0,,21,30,0,,430.0,3.218005,47.0,False,7.0,False,0,261.0,4.824144,0.156177,5.970861,0.280374,likely_debug_or_unoptimized,,22.0,False,False,23,0,False,0,0,0,0,0,False,False,196,30,0.055814,
argon2-fill-block-ssse3__clang_O2_release.o,libsodium,Argon2,x86_64,O2,clang,clang (cached build),release,direct_compile,object,libsodium,False,0,False,,,688,0,,,,,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),,False,False,False,False,False,False,2.186709,0,,0,1,0,,,,,False,,False,0,,,,,,likely_release_or_stripped,,,False,False,7,0,False,0,0,0,0,0,False,False,8,1,,
pwhash_argon2i__gcc_O1_debug.o,libsodium,Argon2,x86_64,O1,gcc,gcc (cached build),debug,direct_compile,object,libsodium,False,0,False,22.0,61.0,22704,0,60.0,25.0,0.675676,60.0,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,1.0,False,False,False,False,False,False,4.315987,0,,23,37,0,,329.0,3.577487,35.0,False,16.0,False,0,163.0,5.336181,0.265244,6.24632,0.440367,likely_debug_or_unoptimized,,24.0,False,False,24,0,False,0,0,0,0,0,False,False,215,37,0.079027,
argon2__clang_O3_debug.o,libsodium,Argon2,x86_64,O3,clang,clang (cached build),debug,direct_compile,object,libsodium,False,0,False,17.0,66.0,19592,0,65.0,36.0,1.565217,65.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,4.775171,0,,9,23,0,,344.0,3.203673,29.0,False,13.0,False,0,211.0,4.813092,0.195335,5.934591,0.330409,likely_debug_or_unoptimized,,7.0,False,False,22,0,False,0,0,0,0,0,False,False,231,23,0.075581,
argon2-fill-block-wasm32__clang_O3_debug.o,libsodium,Argon2,x86_64,O3,clang,clang (cached build),debug,direct_compile,object,libsodium,False,0,False,,,696,0,,,,,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),,False,False,False,False,False,False,2.184822,0,,0,1,0,,,,,False,,False,0,,,,,,likely_release_or_stripped,,,False,False,7,0,False,0,0,0,0,0,False,False,8,1,,
argon2-fill-block-wasm32__clang_O1_release.o,libsodium,Argon2,x86_64,O1,clang,clang (cached build),release,direct_compile,object,libsodium,False,0,False,,,696,0,,,,,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),,False,False,False,False,False,False,2.184822,0,,0,1,0,,,,,False,,False,0,,,,,,likely_release_or_stripped,,,False,False,7,0,False,0,0,0,0,0,False,False,8,1,,
argon2-fill-block-avx2__clang_O2_debug.o,libsodium,Argon2,x86_64,O2,clang,clang (cached build),debug,direct_compile,object,libsodium,False,0,False,,,688,0,,,,,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),,False,False,False,False,False,False,2.178943,0,,0,1,0,,,,,False,,False,0,,,,,,likely_release_or_stripped,,,False,False,7,0,False,0,0,0,0,0,False,False,8,1,,
argon2-fill-block-wasm32__gcc_O1_debug.o,libsodium,Argon2,x86_64,O1,gcc,gcc (cached build),debug,direct_compile,object,libsodium,False,0,False,,,3088,0,,,,,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,,False,False,False,False,False,False,3.169404,0,,0,1,0,,,,,False,,False,0,,,,,,likely_debug_or_unoptimized,,,False,False,19,0,False,0,0,0,0,0,False,False,34,1,,
argon2-fill-block-neon__gcc_O1_release.o,libsodium,Argon2,x86_64,O1,gcc,gcc (cached build),release,direct_compile,object,libsodium,False,0,False,,,952,0,,,,,0,False,GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0,,False,False,False,False,False,False,2.090225,0,,0,1,0,,,,,False,,False,0,,,,,,likely_release_or_stripped,,,False,False,10,0,False,0,0,0,0,0,False,False,11,1,,
argon2-fill-block-wasm32__clang_O2_release.o,libsodium,Argon2,x86_64,O2,clang,clang (cached build),release,direct_compile,object,libsodium,False,0,False,,,696,0,,,,,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),,False,False,False,False,False,False,2.184822,0,,0,1,0,,,,,False,,False,0,,,,,,likely_release_or_stripped,,,False,False,7,0,False,0,0,0,0,0,False,False,8,1,,
argon2__clang_O2_debug.o,libsodium,Argon2,x86_64,O2,clang,clang (cached build),debug,direct_compile,object,libsodium,False,0,False,17.0,66.0,19592,0,65.0,36.0,1.565217,65.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,4.775171,0,,9,23,0,,344.0,3.203673,29.0,False,13.0,False,0,211.0,4.813092,0.195335,5.934591,0.330409,likely_debug_or_unoptimized,,7.0,False,False,22,0,False,0,0,0,0,0,False,False,231,23,0.075581,
argon2-fill-block-avx2__clang_O3_debug.o,libsodium,Argon2,x86_64,O3,clang,clang (cached build),debug,direct_compile,object,libsodium,False,0,False,,,688,0,,,,,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),,False,False,False,False,False,False,2.178943,0,,0,1,0,,,,,False,,False,0,,,,,,likely_release_or_stripped,,,False,False,7,0,False,0,0,0,0,0,False,False,8,1,,
argon2-encoding__clang_O1_release.o,libsodium,Argon2,x86_64,O1,clang,clang (cached build),release,direct_compile,object,libsodium,False,0,False,54.0,121.0,4800,0,120.0,29.0,1.8125,120.0,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),1.0,False,False,False,False,False,False,4.990027,0,,2,16,0,,583.0,3.881603,91.0,False,37.0,False,0,276.0,6.155533,0.223368,7.36998,0.395869,likely_release_or_stripped,,4.0,False,False,11,0,False,0,0,0,0,0,False,False,40,16,0.056604,
argon2-fill-block-neon__clang_O1_release.o,libsodium,Argon2,x86_64,O1,clang,clang (cached build),release,direct_compile,object,libsodium,False,0,False,,,688,0,,,,,0,False,Ubuntu clang version 18.1.3 (1ubuntu1),,False,False,False,False,False,False,2.17061,0,,0,1,0,,,,,False,,False,0,,,,,,likely_release_or_stripped,,,False,False,7,0,False,0,0,0,0,0,False,False,8,1,,
